a,name,type,foundation,location,products,sector,employee,assets,equity,revenue,profit
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Food City,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Food City,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Food City,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Food City,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Food City Express,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Food City Express,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Food City Express,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Food City Express,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Goldi,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Goldi,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Goldi,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Goldi,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Kist,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Kist,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Kist,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Kist,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Lanka Milk,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Lanka Milk,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Lanka Milk,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Lanka Milk,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Magic,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Magic,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Magic,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Magic,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Sams,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Sams,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Sams,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Sams,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Supremo,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Supremo,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Supremo,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Cargills Supremo,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",FMCG Brands,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",FMCG Brands,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",FMCG Brands,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",FMCG Brands,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",KFC Sri Lanka,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",KFC Sri Lanka,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",KFC Sri Lanka,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",KFC Sri Lanka,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Kotmale,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Kotmale,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Kotmale,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Kotmale,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Milca,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Milca,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Milca,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Milca,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Restaurant Brands,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Restaurant Brands,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Restaurant Brands,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Restaurant Brands,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Retail Brands,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Retail Brands,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Retail Brands,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",Retail Brands,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",T.G.I. Friday'sSri Lanka,http://dbpedia.org/resource/Restaurant,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",T.G.I. Friday'sSri Lanka,http://dbpedia.org/resource/Bank,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",T.G.I. Friday'sSri Lanka,http://dbpedia.org/resource/Retail,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/Cargills_(Ceylon),Cargills (Ceylon) PLC,http://dbpedia.org/resource/Public_company,"in Colombo Fort, Sri Lanka","No. 40, York Street, 
Colombo 1, Sri Lanka.",T.G.I. Friday'sSri Lanka,http://dbpedia.org/resource/Fast-moving_consumer_goods,8932,Rs 36.641 billion,Rs 5.965 billion,Rs 94.661 billion,Rs 2.032 billion
http://dbpedia.org/resource/DNB_ASA,DNB ASA,http://dbpedia.org/resource/Allmennaksjeselskap,1822,http://dbpedia.org/resource/Norway,Banking and insurance,http://dbpedia.org/resource/Financial_services,11047,2.60E+12,1.90E+11,5.40E+10,2.48E+10
http://dbpedia.org/resource/DNB_ASA,DNB ASA,http://dbpedia.org/resource/Allmennaksjeselskap,1822,http://dbpedia.org/resource/Oslo,Banking and insurance,http://dbpedia.org/resource/Financial_services,11047,2.60E+12,1.90E+11,5.40E+10,2.48E+10
http://dbpedia.org/resource/Mayr-Melnhof,Mayr-Melnhof Karton AG,http://dbpedia.org/resource/Aktiengesellschaft,1950,http://dbpedia.org/resource/Austria,"Paperboard, cartons",http://dbpedia.org/resource/Packaging_and_labeling,9938,"€2,399.6 billion","€1,547.1 million","€2,528.4 billion",1.62E+08
http://dbpedia.org/resource/Mayr-Melnhof,Mayr-Melnhof Karton AG,http://dbpedia.org/resource/Aktiengesellschaft,1950,http://dbpedia.org/resource/Austria,"Paperboard, cartons",http://dbpedia.org/resource/Paper,9938,"€2,399.6 billion","€1,547.1 million","€2,528.4 billion",1.62E+08
http://dbpedia.org/resource/Mayr-Melnhof,Mayr-Melnhof Karton AG,http://dbpedia.org/resource/Aktiengesellschaft,1950,http://dbpedia.org/resource/Vienna,"Paperboard, cartons",http://dbpedia.org/resource/Packaging_and_labeling,9938,"€2,399.6 billion","€1,547.1 million","€2,528.4 billion",1.62E+08
http://dbpedia.org/resource/Mayr-Melnhof,Mayr-Melnhof Karton AG,http://dbpedia.org/resource/Aktiengesellschaft,1950,http://dbpedia.org/resource/Vienna,"Paperboard, cartons",http://dbpedia.org/resource/Paper,9938,"€2,399.6 billion","€1,547.1 million","€2,528.4 billion",1.62E+08
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,,,,
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,,,7.53E+09,
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,,,,7.97E+08
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,,,7.53E+09,7.97E+08
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,1.64E+10,,,
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,1.64E+10,,7.53E+09,
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,1.64E+10,,,7.97E+08
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,1.64E+10,,7.53E+09,7.97E+08
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,,8.73E+09,,
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,,8.73E+09,7.53E+09,
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,,8.73E+09,,7.97E+08
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,,8.73E+09,7.53E+09,7.97E+08
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,1.64E+10,8.73E+09,,
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,1.64E+10,8.73E+09,7.53E+09,
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,1.64E+10,8.73E+09,,7.97E+08
http://dbpedia.org/resource/Weyerhaeuser,Weyerhaeuser Company,http://dbpedia.org/resource/Public_company,", Tacoma, Washington, U.S.","Seattle, Washington, U.S.",Forest products,http://dbpedia.org/resource/Real_estate_investment_trust,9372,1.64E+10,8.73E+09,7.53E+09,7.97E+08
http://dbpedia.org/resource/Cimpor,"Cimpor - Cimentos de Portugal, SGPS, S.A.",http://dbpedia.org/resource/Subsidiary,1976,http://dbpedia.org/resource/Lisbon,http://dbpedia.org/resource/Construction_aggregate,http://dbpedia.org/resource/Building_material,8490,5.39E+09,2.23E+09,2.32E+09,2.42E+08
